127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
127	128	127	127	128	127	128	128	128	128	128	128	240	0	15	255
